,customer_id,head_count,grand_total,recency,vendor_id,q_recency,q_monetary,q_frequency,cluster
284,SMSZ1HJ,-0.3596640894938485,0.7358901050046038,-0.2297233622968698,110,2,4,1,2
285,P2JFHS2,-0.3596640894938485,-0.06896609715675046,-0.2297233622968698,92,2,3,1,2
286,XN02EHS,1.7711635456373036,1.1999513386832223,-0.2297233622968698,243,2,4,3,0
287,ADRN8OK,-0.3596640894938485,-0.09796992426166415,-0.2297233622968698,148,2,3,1,2
288,TE8TOX7,2.3038704544200916,3.2737249766845498,-0.2297233622968698,201,2,4,3,3
289,NW4MCEH,-0.8923709982766365,-0.4460158495206282,-0.2297233622968698,299,2,2,1,2
290,4L1CPE9,0.17304281928893955,-0.43151393596817134,-0.2297233622968698,304,2,2,2,2
291,X2DX17F,0.17304281928893955,2.526876428733023,-0.2297233622968698,192,2,4,2,0
292,IBUJIN8,-0.8923709982766365,-0.8883242128705616,-0.2297233622968698,78,2,1,1,2
293,DB5OJAP,-0.8923709982766365,-0.6925483799123943,-0.2297233622968698,83,2,1,1,2
294,AUTNX9B,-0.3596640894938485,-0.5692821147165112,-0.2297233622968698,78,2,2,1,2
295,M4GSENV,-0.3596640894938485,1.0041755057250552,-0.2297233622968698,192,2,4,1,0
296,RQ4TGLX,0.7057497280717275,2.72265226169119,-0.2297233622968698,83,2,4,3,0
297,P9XGQ9L,-0.8923709982766365,-0.5547802011640545,-0.2297233622968698,83,2,2,1,2
298,EAUCO1M,1.2384566368545156,0.9679207218439131,-0.2297233622968698,274,2,4,3,0
299,Q49CWN5,0.7057497280717275,-0.2139852326813188,-0.2297233622968698,78,2,3,3,0
300,JS6I2D5,0.7057497280717275,-0.13422470814280624,-0.2297233622968698,78,2,3,3,0
301,Y3AK8Y4,-0.3596640894938485,0.46760470428415246,-0.2297233622968698,265,2,4,1,2
302,3V1MHJ2,-0.3596640894938485,-0.43151393596817134,-0.2297233622968698,199,2,2,1,2
303,4SOQGC3,0.17304281928893955,0.018045384157990625,-0.2297233622968698,78,2,3,2,2
304,XABB70S,0.17304281928893955,-0.6272897689263387,-0.2297233622968698,231,2,1,2,2
305,OYWYUGA,-0.3596640894938485,-0.41701202241571456,-0.2297233622968698,195,2,2,1,2
306,M7BU6GY,-0.8923709982766365,-0.8883242128705616,-0.2297233622968698,197,2,1,1,2
307,AZ0OGDU,-0.3596640894938485,-0.7650579476746785,-0.2297233622968698,199,2,1,1,2
308,CVBL9KD,-0.8923709982766365,-0.286494800443603,-0.2297233622968698,192,2,3,1,2
309,5AI8FWZ,0.7057497280717275,-0.2139852326813188,-0.2297233622968698,193,2,3,3,0
310,V3N0YIJ,-0.3596640894938485,-0.8665713425418764,-0.2297233622968698,161,2,1,1,2
311,NZ5WUJW,-0.8923709982766365,-0.5112744605066839,-0.2297233622968698,23,2,2,1,2
312,7OL6FIQ,0.17304281928893955,-0.5112744605066839,-0.2297233622968698,78,2,2,2,2
313,DBPQSQY,0.17304281928893955,-0.19948331912886202,-0.2297233622968698,83,2,3,2,2
314,8YXGH16,1.2384566368545156,0.6126238398087208,-0.2297233622968698,78,2,4,3,0
315,PCN86VI,-0.3596640894938485,-0.8448184722131912,-0.2297233622968698,78,2,1,1,2
316,B28LJKM,0.17304281928893955,1.3449704742077908,-0.2297233622968698,192,2,4,2,0
317,VJP7GIV,-0.8923709982766365,0.018045384157990625,-0.2297233622968698,83,2,3,1,2
318,4835XS9,2.83657736320288,2.99818861918787,-0.2297233622968698,304,2,4,3,3
319,8CAR5J8,-0.8923709982766365,-0.9245789967517037,-0.2297233622968698,195,2,1,1,2
320,J97SQB2,-0.8923709982766365,-0.2647419301149178,-0.2297233622968698,310,2,3,1,2
321,OHBXQDW,-0.3596640894938485,-0.9463318670803889,-0.2297233622968698,231,2,1,1,2
322,9Y5XFT2,-0.8923709982766365,-0.9463318670803889,-0.2297233622968698,193,2,1,1,2
323,M03SUQE,-0.8923709982766365,-0.6272897689263387,-0.2297233622968698,113,2,1,1,2
324,EUYSCBB,0.17304281928893955,0.018045384157990625,-0.2297233622968698,225,2,3,2,2
325,M6HFK6U,0.17304281928893955,1.9975565840683482,-0.2297233622968698,265,2,4,2,0
326,ZXPXWIO,-0.3596640894938485,0.29358174165467027,-0.2297233622968698,134,2,4,1,2
327,ETQS9BS,0.17304281928893955,1.279711863221735,-0.2297233622968698,134,2,4,2,0
328,WNGEB35,0.17304281928893955,-0.5547802011640545,-0.2297233622968698,154,2,2,2,2
329,WZ0STV7,-0.8923709982766365,-0.337251497877202,-0.2297233622968698,113,2,2,1,2
330,OEM4H2A,0.7057497280717275,0.634376710137406,-0.2297233622968698,83,2,4,3,0
331,NUWB7AJ,-0.8923709982766365,-0.11247183781412093,-0.2297233622968698,189,2,3,1,2
332,E7QP3CG,0.7057497280717275,0.8881601973054006,-0.2297233622968698,78,2,4,3,0
333,FJ5PDVP,-0.8923709982766365,-0.11972279459034946,-0.2297233622968698,195,2,3,1,2
334,IIPHXPF,-0.3596640894938485,-0.5330273308353691,-0.2297233622968698,259,2,2,1,2
335,A0KACED,0.7057497280717275,0.5691180991513501,-0.2297233622968698,78,2,4,3,0
336,LXL4T3C,0.7057497280717275,0.6126238398087208,-0.2297233622968698,159,2,4,3,0
337,5ZOVXYS,2.83657736320288,0.4531027907316957,-0.2297233622968698,28,2,4,3,0
338,8R7VHU5,0.7057497280717275,0.48935757461283774,-0.2297233622968698,4,2,4,3,0
339,661O1O0,0.7057497280717275,-0.2357381030100041,-0.2297233622968698,43,2,3,3,0
340,T6LNIA8,0.7057497280717275,-0.31549862754851665,-0.2297233622968698,193,2,2,3,0
341,52NYHJB,-0.3596640894938485,-0.5112744605066839,-0.2297233622968698,83,2,2,1,2
342,X8JYJY3,-0.3596640894938485,0.2428250442210714,-0.2297233622968698,310,2,3,1,2
343,BEZDILS,-0.3596640894938485,-0.01820939972315146,-0.2297233622968698,201,2,3,1,2
344,YZNHLAP,-0.3596640894938485,0.5908709694800355,-0.2297233622968698,106,2,4,1,2
345,OD336VP,2.3038704544200916,2.6211388668239923,-0.2297233622968698,105,2,4,3,3
346,N4F5VWP,0.17304281928893955,-0.6055368985976534,-0.2297233622968698,66,2,1,2,2
347,QURUHAI,0.17304281928893955,0.4458518339554671,-0.2297233622968698,81,2,4,2,0
348,FP6IQUM,-0.3596640894938485,-0.29374575721983137,-0.2297233622968698,159,2,2,1,2
349,KL09J9N,1.7711635456373036,-0.4895215901779987,-0.2297233622968698,84,2,2,3,0
350,H5LGGFX,0.17304281928893955,-0.6127878553738817,-0.2297233622968698,78,2,1,2,2
351,CYLZB6T,0.7057497280717275,-0.13422470814280624,-0.2297233622968698,4,2,3,3,0
352,4YKUKYN,2.3038704544200916,0.7503920185570606,-0.2297233622968698,157,2,4,3,0
353,WDNU30K,-0.8923709982766365,-0.7505560341222217,-0.2297233622968698,160,2,1,1,2
354,WDNU30K,0.7057497280717275,-0.09796992426166415,-0.2297233622968698,43,2,3,3,0
355,TVSPG2H,0.7057497280717275,-0.13422470814280624,-0.2297233622968698,43,2,3,3,0
356,OYLHPF4,-0.3596640894938485,-0.5547802011640545,-0.2297233622968698,78,2,2,1,2
357,AV6FKT9,-0.3596640894938485,-0.6127878553738817,-0.2297233622968698,43,2,1,1,2
358,BQG3CJO,0.17304281928893955,0.7068862778996903,-0.2297233622968698,294,2,4,2,0
359,EO5GVSI,0.17304281928893955,-0.2792438436673746,-0.2297233622968698,78,2,3,2,2
360,TVSPG2H,-0.3596640894938485,-0.7070502934648513,-0.2297233622968698,105,2,1,1,2
361,ESRFDR9,-0.3596640894938485,-0.29374575721983137,-0.2297233622968698,104,2,2,1,2
362,84X44S0,0.17304281928893955,-0.2429890597862325,-0.2297233622968698,243,2,3,2,2
363,II9FYLU,1.2384566368545156,0.6706314940185482,-0.2297233622968698,83,2,4,3,0
364,ZMO0A3K,-0.8923709982766365,-0.8883242128705616,-0.2297233622968698,78,2,1,1,2
365,X8BK4DW,-0.3596640894938485,-0.8448184722131912,-0.2297233622968698,78,2,1,1,2
366,KQH8R8C,1.7711635456373036,0.9824226353963699,-0.2297233622968698,159,2,4,3,0
367,II9FYLU,0.17304281928893955,-0.9680847374090742,-0.2297233622968698,83,2,1,2,2
368,CF80YUJ,-0.3596640894938485,-0.31549862754851665,-0.2297233622968698,105,2,2,1,2
369,K9UGDAM,-0.3596640894938485,-0.4895215901779987,-0.2297233622968698,55,2,2,1,2
370,IO5L2X3,-0.8923709982766365,-0.6925483799123943,-0.2297233622968698,83,2,1,1,2
371,SVFMLCH,-0.3596640894938485,-0.29374575721983137,-0.2297233622968698,83,2,2,1,2
372,3Z3DV1U,-0.3596640894938485,-0.7505560341222217,-0.2297233622968698,231,2,1,1,2
373,DFIDHD7,0.17304281928893955,0.09780590869650306,-0.2297233622968698,105,2,3,2,2
374,DGEEXVO,0.17304281928893955,-0.337251497877202,-0.26062953494702323,81,2,2,2,2
375,35BJMOC,-0.8923709982766365,-0.8520694289894195,-0.26062953494702323,300,2,1,1,2
376,2TWWD7O,0.7057497280717275,-0.460517763073085,-0.26062953494702323,180,2,2,3,2
377,XW90EAP,-0.3596640894938485,-0.38075723853457244,-0.26062953494702323,13,2,2,1,2
378,E8ION1G,0.17304281928893955,-0.3952591520870292,-0.26062953494702323,300,2,2,2,2
379,P4UIR87,0.7057497280717275,0.19931930356370106,-0.26062953494702323,20,2,3,3,0
380,DIQ1RUF,0.17304281928893955,-0.3009967139960599,-0.26062953494702323,20,2,2,2,2
381,32VMUF3,0.17304281928893955,-0.3009967139960599,-0.26062953494702323,20,2,2,2,2
382,LATI4VK,-0.3596640894938485,0.06155112481536097,-0.26062953494702323,303,2,3,1,2
383,1BF95A5,-0.3596640894938485,0.15581356290633044,-0.26062953494702323,20,2,3,1,2
384,HX76ORD,-0.3596640894938485,-0.5402782876115976,-0.26062953494702323,300,2,2,1,2
385,TL7Z2DM,0.7057497280717275,0.5111104449415228,-0.26062953494702323,20,2,4,3,0
386,LLCVVMT,0.17304281928893955,0.2718288713259852,-0.26062953494702323,310,2,4,2,0
387,4PUJ4R4,-0.3596640894938485,-0.30824767077228826,-0.26062953494702323,300,2,2,1,2
388,F1V9X0T,-0.8923709982766365,-0.6925483799123943,-0.26062953494702323,289,2,1,1,2
389,S9609KN,0.7057497280717275,1.1636965548020803,-0.26062953494702323,201,2,4,3,0
390,G4DQ1YF,-0.8923709982766365,1.0694341167111112,-0.26062953494702323,265,2,4,1,2
391,LO0Z5SH,1.2384566368545156,1.6712635291380695,-0.26062953494702323,66,2,4,3,0
392,SIV4HW9,1.7711635456373036,5.826061761916954,-0.26062953494702323,192,2,4,3,3
393,CQMPL3W,-0.3596640894938485,-0.4895215901779987,-0.26062953494702323,157,2,2,1,2
394,HOZGFTV,-0.8923709982766365,-0.7288031637935364,-0.26062953494702323,145,2,1,1,2
395,5SQI87U,0.17304281928893955,1.221704209011908,-0.26062953494702323,113,2,4,2,0
396,XTYVSHJ,0.17304281928893955,0.29358174165467027,-0.26062953494702323,113,2,4,2,0
397,ZH4AIBH,-0.3596640894938485,0.9679207218439131,-0.26062953494702323,134,2,4,1,0
398,HLMHHQQ,-0.8923709982766365,-0.5910349850451966,-0.26062953494702323,289,2,1,1,2
399,ON0VN1N,0.7057497280717275,1.0621831599348825,-0.26062953494702323,113,2,4,3,0
400,F1H04U7,-0.8923709982766365,-0.19948331912886202,-0.26062953494702323,157,2,3,1,2
401,9S4RBIP,-0.3596640894938485,-0.29374575721983137,-0.26062953494702323,106,2,2,1,2
402,QMYKJZJ,-0.8923709982766365,-0.6127878553738817,-0.26062953494702323,113,2,1,1,2
403,DB9TN5D,0.7057497280717275,-0.35175341142965877,-0.26062953494702323,157,2,2,3,2
404,EB8AYOL,-0.3596640894938485,0.15581356290633044,-0.26062953494702323,110,2,3,1,2
405,OEYCHXQ,0.7057497280717275,0.018045384157990625,-0.26062953494702323,113,2,3,3,0
406,IFDT0BW,-0.8923709982766365,-0.5330273308353691,-0.26062953494702323,289,2,2,1,2
407,K22POF9,0.17304281928893955,0.06155112481536097,-0.26062953494702323,113,2,3,2,2
408,P4HOEHG,-0.8923709982766365,-0.06896609715675046,-0.26062953494702323,265,2,3,1,2
409,1HQG2XD,-0.8923709982766365,-0.6925483799123943,-0.26062953494702323,265,2,1,1,2
410,51Y178V,-0.3596640894938485,-0.4460158495206282,-0.26062953494702323,75,2,2,1,2
411,QX2H73R,-0.3596640894938485,-0.25749097333868926,-0.26062953494702323,113,2,3,1,2
412,N8WINW9,-0.8923709982766365,-0.7868108180033638,-0.26062953494702323,157,2,1,1,2
413,YHFIIJ0,1.2384566368545156,-0.2139852326813188,-0.26062953494702323,289,2,3,3,0
414,DW8D2N6,-0.8923709982766365,-0.09796992426166415,-0.26062953494702323,4,2,3,1,2
415,OD336VP,-0.3596640894938485,-0.2357381030100041,-0.26062953494702323,106,2,3,1,2
416,5W8VNE1,-0.3596640894938485,-0.6707955095837091,-0.26062953494702323,289,2,1,1,2
417,GJ4LZ47,-0.3596640894938485,-0.19948331912886202,-0.26062953494702323,82,2,3,1,2
418,8AHKGX0,0.17304281928893955,-0.06171514038052207,-0.26062953494702323,113,2,3,2,2
419,2LS6BMO,-0.8923709982766365,-0.7288031637935364,-0.26062953494702323,289,2,1,1,2
420,9SSBE7I,0.7057497280717275,0.5908709694800355,-0.26062953494702323,104,2,4,3,0
421,8RW45PT,-0.3596640894938485,-0.5692821147165112,-0.26062953494702323,106,2,2,1,2
422,NC71OQ8,-0.3596640894938485,0.09780590869650306,-0.26062953494702323,113,2,3,1,2
423,OK6N5SP,-0.3596640894938485,-0.35175341142965877,-0.26062953494702323,113,2,2,1,2
424,VT7GEDC,-0.8923709982766365,-0.8303165586607343,-0.26062953494702323,149,2,1,1,2
425,7DHXYCH,-0.3596640894938485,-0.5112744605066839,-0.26062953494702323,104,2,2,1,2
426,NT74OKD,1.2384566368545156,0.15581356290633044,-0.26062953494702323,20,2,3,3,0
427,FMT9B7A,-0.8923709982766365,-0.6272897689263387,-0.26062953494702323,104,2,1,1,2
428,42OWATG,0.7057497280717275,0.7503920185570606,-0.26062953494702323,104,2,4,3,0
429,QNZ8YW0,0.7057497280717275,1.678514485914298,-0.26062953494702323,176,2,4,3,0
430,0ZU8WW6,-0.3596640894938485,-0.6490426392550238,-0.26062953494702323,105,2,1,1,2
431,0F3YWPW,-0.8923709982766365,-0.4387648927443997,-0.26062953494702323,81,2,2,1,2
432,VX8U41B,-0.3596640894938485,0.17756643323501575,-0.26062953494702323,113,2,3,1,2
433,FY7T803,-0.3596640894938485,-0.43151393596817134,-0.26062953494702323,104,2,2,1,2
434,VT7GEDC,-0.8923709982766365,-0.6707955095837091,-0.26062953494702323,113,2,1,1,2
435,68L0N3S,-0.8923709982766365,-0.5910349850451966,-0.26062953494702323,82,2,1,1,2
436,6U50NT6,-0.8923709982766365,-0.6127878553738817,-0.26062953494702323,85,2,1,1,2
437,HO9JQO3,-0.8923709982766365,-0.7868108180033638,-0.26062953494702323,154,2,1,1,2
438,ABAV063,0.7057497280717275,0.634376710137406,-0.26062953494702323,203,2,4,3,0
439,9UJL2MD,-0.3596640894938485,0.42409896362678184,-0.26062953494702323,274,2,4,1,2
440,236EYXB,-0.8923709982766365,-0.2139852326813188,-0.26062953494702323,134,2,3,1,2
441,SXWR7WC,-0.8923709982766365,-0.6127878553738817,-0.26062953494702323,85,2,1,1,2
442,79V23KF,-0.8923709982766365,-0.7868108180033638,-0.26062953494702323,85,2,1,1,2
443,JDWAYI6,-0.8923709982766365,-0.6707955095837091,-0.26062953494702323,85,2,1,1,2
444,JS6I2D5,-0.8923709982766365,-0.6707955095837091,-0.26062953494702323,113,2,1,1,2
445,TTPS1K2,-0.3596640894938485,-0.4895215901779987,-0.26062953494702323,113,2,2,1,2
446,QE2CHS9,1.2384566368545156,1.678514485914298,-0.26062953494702323,115,2,4,3,0
447,EC2KZW1,-0.3596640894938485,-0.37350628175834405,-0.26062953494702323,225,2,2,1,2
448,3V1MHJ2,-0.3596640894938485,-0.6707955095837091,-0.26062953494702323,289,2,1,1,2
449,V5XISWP,-0.8923709982766365,-0.6490426392550238,-0.26062953494702323,203,2,1,1,2
450,MR6ILXL,0.17304281928893955,-0.06171514038052207,-0.26062953494702323,83,2,3,2,2
451,QAQ7JMD,-0.3596640894938485,-0.4750196766255418,-0.26062953494702323,193,2,2,1,2
452,Q2AC9FH,-0.8923709982766365,-0.5692821147165112,-0.26062953494702323,85,2,2,1,2
453,3P9113W,-0.8923709982766365,-0.5112744605066839,-0.26062953494702323,85,2,2,1,2
454,LXL4T3C,0.17304281928893955,-0.06896609715675046,-0.26062953494702323,33,2,3,2,2
455,WUX0W4V,2.3038704544200916,6.638168920854535,-0.26062953494702323,92,2,4,3,3
456,KSO042S,-0.8923709982766365,-0.5910349850451966,-0.26062953494702323,85,2,1,1,2
457,Z5G4CB3,-0.3596640894938485,-0.5910349850451966,-0.26062953494702323,84,2,1,1,2
458,QXDLX5M,-0.3596640894938485,-0.2792438436673746,-0.26062953494702323,85,2,3,1,2
459,O6Y6U1F,-0.8923709982766365,-0.6127878553738817,-0.26062953494702323,85,2,1,1,2
460,PU6K5XR,-0.8923709982766365,-0.9680847374090742,-0.26062953494702323,196,2,1,1,2
461,I3BAXMP,-0.8923709982766365,-0.9463318670803889,-0.26062953494702323,193,2,1,1,2
462,SLI9HB9,0.7057497280717275,2.476119731299424,-0.26062953494702323,110,2,4,3,0
463,374IOMA,-0.8923709982766365,-0.06171514038052207,-0.26062953494702323,134,2,3,1,2
464,I3BAXMP,-0.8923709982766365,-0.5112744605066839,-0.26062953494702323,85,2,2,1,2
465,R2JHUUZ,-0.8923709982766365,-0.7650579476746785,-0.26062953494702323,85,2,1,1,2
466,3QS2ZC4,2.83657736320288,0.19931930356370106,-0.26062953494702323,180,2,3,3,0
467,2TWWD7O,-0.8923709982766365,-0.583784028268968,-0.26062953494702323,221,2,2,1,2
468,5B147F7,-0.3596640894938485,-0.4750196766255418,-0.26062953494702323,85,2,2,1,2
469,4AU73XO,0.7057497280717275,-0.4532668062968566,-0.26062953494702323,43,2,2,3,2
470,81B25GT,-0.8923709982766365,-0.8085636883320491,-0.26062953494702323,193,2,1,1,2
471,UEVFCHM,-0.8923709982766365,-0.9390809103041605,-0.26062953494702323,75,2,1,1,2
472,NGXUX69,-0.8923709982766365,-0.5910349850451966,-0.26062953494702323,105,2,1,1,2
473,X4EU9W2,0.17304281928893955,-0.7505560341222217,-0.26062953494702323,289,2,1,2,2
474,Y73XMWN,0.17304281928893955,-0.17773044880017672,-0.26062953494702323,203,2,3,2,2
475,3QJHTM1,0.7057497280717275,1.8815412756486936,-0.26062953494702323,299,2,4,3,0
476,08F2YRP,-0.3596640894938485,-0.15597757847149155,-0.26062953494702323,113,2,3,1,2
477,K3WSGUM,-0.3596640894938485,2.164328589921602,-0.26062953494702323,92,2,4,1,0
478,GM2YON5,-0.8923709982766365,-0.6272897689263387,-0.26062953494702323,207,2,1,1,2
479,QE2CHS9,3.901991180768456,3.0126905327403266,-0.26062953494702323,159,2,4,3,3
480,2XI0D7K,1.2384566368545156,2.889424267544444,-0.26062953494702323,265,2,4,3,3
481,Y39V6UD,1.2384566368545156,1.5479972639421868,-0.26062953494702323,310,2,4,3,0
482,ENTPXG9,0.7057497280717275,0.5908709694800355,-0.26062953494702323,85,2,4,3,0
483,088BPLC,-0.8923709982766365,-0.7288031637935364,-0.26062953494702323,85,2,1,1,2
484,AVMHK3Q,-0.8923709982766365,-0.31549862754851665,-0.26062953494702323,66,2,2,1,2
485,Q0ZN5MJ,-0.8923709982766365,0.4531027907316957,-0.26062953494702323,23,2,4,1,2
486,8Y9TT65,0.7057497280717275,-0.039962270051836765,-0.26062953494702323,154,2,3,3,0
487,GG8SJLN,-0.3596640894938485,0.07605303836781775,-0.26062953494702323,288,2,3,1,2
488,HY4W8WE,-0.3596640894938485,-0.7288031637935364,-0.26062953494702323,154,2,1,1,2
489,N25H18N,0.17304281928893955,-0.13422470814280624,-0.26062953494702323,83,2,3,2,2
490,ZCP73QX,0.7057497280717275,3.4042421986566613,-0.26062953494702323,92,2,4,3,3
491,3P8T2HP,0.17304281928893955,0.6778824507947764,-0.26062953494702323,299,2,4,2,0
492,EQR1MWG,0.17304281928893955,1.1419436844733952,-0.26062953494702323,83,2,4,2,0
493,CKRU0MV,0.7057497280717275,1.9177960595298356,-0.26062953494702323,110,2,4,3,0
494,PQT841M,0.17304281928893955,-0.5910349850451966,-0.26062953494702323,193,2,1,2,2
495,YU90KWF,0.17304281928893955,-0.01820939972315146,-0.26062953494702323,105,2,3,2,2
496,N94XH2T,-0.8923709982766365,-0.29374575721983137,-0.26062953494702323,134,2,2,1,2
497,D7GQVAR,-0.3596640894938485,0.2645779145497567,-0.26062953494702323,92,2,4,1,2
498,3Z3DV1U,0.7057497280717275,0.06155112481536097,-0.26062953494702323,145,2,3,3,0
499,NFJLP1V,-0.8923709982766365,-0.7143012502410796,-0.26062953494702323,76,2,1,1,2
500,LNPZX1F,0.7057497280717275,1.4392329122987604,-0.26062953494702323,83,2,4,3,0
501,WUTP79J,1.2384566368545156,0.5328633152702081,-0.26062953494702323,104,2,4,3,0
502,D7GQVAR,-0.3596640894938485,0.5691180991513501,-0.26062953494702323,192,2,4,1,2
503,NFJLP1V,-0.3596640894938485,-0.4387648927443997,-0.26062953494702323,92,2,2,1,2
504,IB555AJ,-0.8923709982766365,-0.5910349850451966,-0.26062953494702323,294,2,1,1,2
505,DZR90R0,0.7057497280717275,0.2790798281022135,-0.26062953494702323,83,2,4,3,0
506,F2IC9CG,2.3038704544200916,2.5196254719567945,-0.26062953494702323,159,2,4,3,3
507,PYX53R1,1.2384566368545156,3.3172307173419204,-0.26062953494702323,192,2,4,3,3
508,R1082ZU,-0.3596640894938485,0.36609130941695445,-0.26062953494702323,110,2,4,1,2
509,3SALXXF,-0.8923709982766365,-0.6272897689263387,-0.26062953494702323,161,2,1,1,2
510,SNAO0NU,0.7057497280717275,0.2573269577735282,-0.26062953494702323,161,2,3,3,0
511,6LKNTQG,0.7057497280717275,3.172211581817352,-0.26062953494702323,192,2,4,3,3
512,IU4IHX1,-0.3596640894938485,-0.29374575721983137,-0.26062953494702323,104,2,2,1,2
513,D7GQVAR,-0.3596640894938485,0.5401142720464366,-0.26062953494702323,192,2,4,1,2
514,Q0T924D,0.17304281928893955,0.19931930356370106,-0.26062953494702323,83,2,3,2,2
515,BDD9FSV,0.7057497280717275,0.8664073269767154,-0.26062953494702323,176,2,4,3,0
516,XW90EAP,1.2384566368545156,0.8374034998718015,-0.26062953494702323,33,2,4,3,0
517,R5XAQ44,0.7057497280717275,2.374606336432226,-0.26062953494702323,110,2,4,3,0
518,XW90EAP,-0.3596640894938485,-0.41701202241571456,-0.26062953494702323,159,2,2,1,2
519,EDCSZPM,-0.3596640894938485,0.5691180991513501,-0.26062953494702323,110,2,4,1,2
520,EEWWR2C,1.2384566368545156,3.817546734901681,-0.26062953494702323,192,2,4,3,3
521,A5OFONY,-0.3596640894938485,-0.5112744605066839,-0.26062953494702323,106,2,2,1,2
522,CRQ74M6,1.2384566368545156,1.3304685606553341,-0.26062953494702323,298,2,4,3,0
523,NGOPBF8,0.17304281928893955,-0.6200388121501101,-0.26062953494702323,75,2,1,2,2
524,NWZNS5P,-0.3596640894938485,-0.7288031637935364,-0.26062953494702323,154,2,1,1,2
525,EAUCO1M,0.7057497280717275,3.331732630894377,-0.26062953494702323,134,2,4,3,3
526,Q2NSRXZ,3.3692842719856677,2.0700661518306327,-0.26062953494702323,78,2,4,3,3
527,7AMCAGF,0.17304281928893955,0.17756643323501575,-0.26062953494702323,154,2,3,2,2
528,O49LK57,-0.3596640894938485,1.8307845782150949,-0.26062953494702323,274,2,4,1,0
529,ZVFPRG1,1.7711635456373036,1.3014647335504201,-0.26062953494702323,159,2,4,3,0
530,0SIOQGR,-0.3596640894938485,-0.35175341142965877,-0.26062953494702323,4,2,2,1,2
531,WB681BO,1.2384566368545156,1.279711863221735,-0.26062953494702323,90,2,4,3,0
532,PHM4R50,1.2384566368545156,0.6923843643472332,-0.26062953494702323,78,2,4,3,0
533,Q6GRV2D,0.7057497280717275,0.8301525430955733,-0.26062953494702323,294,2,4,3,0
534,WSJ9IZP,0.7057497280717275,5.855065589021866,-0.26062953494702323,159,2,4,3,3
535,QVZ1NPG,-0.3596640894938485,-0.41701202241571456,-0.26062953494702323,145,2,2,1,2
536,KK5C3IZ,-0.8923709982766365,-0.09796992426166415,-0.26062953494702323,83,2,3,1,2
537,JHFSJJN,0.17304281928893955,0.0035434706055335846,-0.26062953494702323,75,2,3,2,2
538,P2XL30D,-0.3596640894938485,1.243457079340593,-0.26062953494702323,161,2,4,1,0
539,MEA2WMG,0.7057497280717275,0.31533461198335555,-0.26062953494702323,199,2,4,3,0
